,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,emotion,id
0,0.46,0.12,3.22,0.0,1.0,2.67,1.17,2.58,0.95,1.62,0.36,0.0,1.37,0.0,3.73,1.59,2.85,7,07-01-pn2919
0,0.97,1.53,1.13,0.0,1.28,1.7,1.46,1.65,2.53,2.14,0.0,0.0,1.7,0.31,3.79,0.5,2.0,5,05-01-pn8754
0,0.0,0.0,0.59,0.0,1.83,2.37,0.54,2.67,2.15,1.85,0.0,0.0,1.05,0.28,2.43,1.34,0.67,3,03-01-pn3721
0,0.16,0.0,2.11,0.11,2.28,3.44,2.26,2.63,0.53,1.23,0.58,0.19,1.22,0.0,2.41,1.88,0.19,7,07-10-pn715
0,0.0,0.38,0.0,0.0,0.34,1.0,1.75,1.99,0.38,0.0,0.43,0.0,0.71,0.0,2.62,1.26,0.88,4,04-13-pn2036
0,0.0,0.0,0.0,0.02,1.37,2.23,1.68,1.15,1.21,0.83,0.79,0.65,0.0,0.31,1.11,1.67,0.27,3,03-19-pn5594
0,0.0,0.37,0.0,0.01,0.0,0.43,1.57,1.33,0.11,0.0,0.63,0.03,0.08,0.0,1.71,1.02,0.68,4,04-13-pn6876
0,0.0,0.0,0.0,0.31,0.0,0.0,0.55,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.03,0.85,0.46,1,01-22-pn3209
0,1.22,0.0,1.54,0.0,0.23,0.71,1.05,2.2,0.78,0.0,1.33,0.21,0.0,0.0,1.61,1.11,0.62,7,07-06-pn2981
0,0.59,0.0,0.55,0.0,0.0,1.58,0.0,0.36,0.0,0.0,0.42,0.0,0.7,0.0,2.59,3.12,0.26,4,04-12-pn7784
0,0.59,1.06,0.0,0.0,0.11,0.99,0.78,0.27,0.11,0.0,0.0,0.0,0.0,0.0,2.15,0.99,1.09,2,02-07-pn603
0,2.12,2.8,0.0,1.69,0.0,0.06,0.0,0.44,0.05,0.0,0.23,0.0,0.0,0.0,2.3,1.75,0.0,8,08-07-pn2099
0,2.0,2.95,0.0,0.74,0.0,0.17,0.0,0.0,1.22,0.43,0.18,0.0,0.0,0.0,1.15,0.08,2.04,3,03-20-pn8098
0,2.16,3.51,0.0,1.83,0.0,0.0,0.0,0.15,0.7,0.0,0.0,0.0,0.0,0.0,2.06,0.94,0.0,8,08-02-pn515
0,0.0,0.72,0.12,0.0,0.2,1.5,1.98,1.63,0.53,0.0,0.0,0.0,0.0,0.0,4.35,1.55,0.0,5,05-18-pn4686
0,0.0,0.0,1.21,0.38,0.0,0.09,0.0,0.0,0.0,0.43,0.0,0.0,0.84,0.0,2.06,2.31,0.0,8,08-01-pn1170
0,0.0,0.0,0.0,0.31,0.0,0.2,0.44,0.47,0.0,0.0,0.2,0.0,0.0,0.0,1.75,1.61,0.33,1,01-22-pn3211
0,0.0,0.0,0.0,0.01,0.55,2.73,1.22,1.1,0.85,0.04,0.65,0.4,0.0,0.43,0.58,0.99,1.06,2,02-22-pn6005
0,0.31,0.23,0.15,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.65,0.0,0.17,0.29,0.2,0.07,0.9,4,04-20-pn9053
0,0.0,0.0,1.28,0.0,0.57,1.8,0.33,1.18,0.35,0.71,0.0,0.0,1.03,0.0,1.51,1.26,1.05,2,02-01-pn2373
0,0.91,0.12,0.53,0.81,0.0,0.29,0.0,0.0,0.41,0.84,0.63,0.88,0.34,0.42,0.0,0.94,0.25,6,06-23-pn6441
0,0.07,0.0,1.5,0.0,1.35,3.01,0.44,1.73,1.21,0.97,0.03,0.0,0.0,0.0,2.45,1.3,0.25,7,07-21-pn8049
0,0.73,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.97,1,01-17-pn4215
0,0.89,0.64,0.0,0.0,0.0,1.7,0.0,0.11,0.07,0.0,0.44,0.0,0.09,0.0,0.58,1.35,0.52,7,07-12-pn4131
0,0.0,0.0,2.16,0.86,1.81,2.76,3.16,2.48,0.66,2.22,0.04,0.0,2.75,0.0,4.78,2.17,0.0,5,05-01-pn3579
0,0.97,1.13,0.02,1.7,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.34,0.28,0.42,5,05-08-pn7418
0,1.38,1.24,0.0,1.8,0.0,1.46,0.23,0.0,0.51,0.24,0.0,0.0,1.19,0.6,0.54,0.72,0.0,2,02-04-pn78
0,1.87,2.61,0.0,0.0,0.0,0.28,0.0,0.0,0.55,0.91,0.0,0.0,0.55,0.24,0.68,1.28,0.62,8,08-17-pn9162
0,0.63,0.14,0.88,0.08,0.0,0.0,0.0,0.0,0.0,0.22,0.32,0.49,0.42,0.15,0.0,0.0,0.32,4,04-14-pn6231
0,1.32,0.89,1.18,0.37,0.43,2.2,0.0,1.6,0.61,1.07,0.13,0.72,0.0,0.0,1.83,1.8,0.0,8,08-21-pn6016
0,0.52,1.85,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.05,0.0,0.53,0.54,1,01-10-pn25
0,0.0,0.15,0.0,0.05,0.0,0.0,0.14,0.0,0.0,0.04,0.0,0.18,0.69,0.27,0.0,0.82,0.19,5,05-03-pn1030
0,0.73,1.48,0.0,0.0,0.71,0.94,0.0,0.64,2.28,0.77,0.0,0.0,0.74,0.0,2.34,0.14,0.87,2,02-24-pn8822
0,0.93,0.0,0.92,0.03,1.52,2.69,0.7,2.68,1.82,1.52,1.15,0.86,1.62,0.0,1.74,0.6,0.48,6,06-16-pn4140
0,0.79,1.75,0.47,0.0,0.0,1.1,0.87,0.0,0.0,0.0,0.78,0.63,0.74,0.0,2.3,1.8,1.75,5,05-04-pn3997
0,0.0,0.64,0.0,0.0,1.09,0.74,0.78,0.43,2.29,1.71,0.07,0.0,0.79,0.0,1.54,0.18,1.88,2,02-18-pn6048
0,0.72,0.15,0.0,0.9,0.0,0.0,0.0,0.15,0.0,0.86,0.14,0.0,0.0,0.28,1.21,1.65,0.32,5,05-05-pn3005
0,0.0,0.13,0.28,0.0,0.0,0.0,0.22,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,07-02-pn2007
0,0.21,0.0,1.77,0.0,2.06,2.75,0.94,1.5,1.66,1.05,0.0,0.0,0.0,0.05,1.86,0.12,0.79,7,07-09-pn2600
0,0.61,0.06,1.34,0.34,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.09,0.66,0.76,8,08-17-pn2079
0,1.49,1.52,0.76,0.8,0.48,1.54,0.86,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.33,0.7,1.74,2,02-09-pn7366
0,0.0,0.0,0.71,0.0,2.25,2.77,2.62,2.05,1.33,1.76,0.0,0.22,0.93,0.0,1.98,0.0,1.18,2,02-03-pn3193
0,0.99,0.52,0.59,0.0,0.0,0.19,0.14,0.4,0.0,0.0,0.43,0.0,0.0,0.0,1.68,1.37,0.23,6,06-07-pn8712
0,1.33,1.12,0.48,0.18,0.0,1.12,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,1.63,1.17,1.46,2,02-17-pn2103
0,0.0,0.34,0.0,0.0,0.0,1.21,0.58,0.6,0.95,0.16,0.0,0.0,0.1,0.0,1.86,0.19,0.44,2,02-02-pn8970
0,0.0,0.8,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.4,0.0,8,08-11-pn2753
0,0.0,0.07,0.0,0.0,0.0,0.06,0.9,0.0,0.0,0.0,0.49,0.0,0.0,0.07,0.0,0.31,0.08,8,08-20-pn6478
0,0.0,0.0,0.55,0.3,0.01,0.0,0.0,0.0,0.24,0.0,0.52,0.0,0.22,0.0,3.04,1.23,0.24,2,02-06-pn582
0,1.72,2.39,0.0,0.83,0.0,0.0,0.0,0.46,0.24,0.0,0.39,0.26,0.0,0.01,0.37,0.55,0.5,4,04-08-pn9084
0,1.53,1.14,1.35,0.0,0.0,1.41,1.77,2.38,0.0,1.0,1.82,0.76,0.0,0.0,0.74,0.53,0.43,7,07-17-pn2163
0,2.29,1.84,0.0,2.46,0.22,0.28,0.0,0.54,2.06,1.3,0.0,0.0,2.1,0.0,2.54,0.0,0.0,6,06-24-pn5168
0,0.0,0.0,0.17,0.0,0.38,1.38,0.6,0.0,0.71,1.66,1.3,0.2,1.66,0.38,1.3,1.09,0.71,8,08-15-pn420
0,0.75,0.0,0.2,0.04,0.0,1.36,0.51,0.02,0.0,0.0,0.37,0.0,0.0,0.0,0.34,0.02,1.2,4,04-22-pn549
0,0.18,0.0,0.33,0.02,0.78,0.48,0.35,1.65,1.13,0.32,0.92,0.0,1.01,0.0,4.3,2.4,0.46,3,03-06-pn8427
0,1.88,2.45,0.0,2.46,0.0,0.0,0.0,0.63,0.27,0.19,0.97,0.54,0.0,0.0,1.2,0.63,0.0,6,06-08-pn6565
0,0.0,0.0,0.55,2.14,0.0,0.83,0.0,0.52,0.0,0.0,0.61,0.0,0.16,0.0,2.44,2.44,0.0,5,05-12-pn3077
0,0.22,0.3,1.82,0.0,0.0,0.71,0.11,0.36,0.45,0.95,0.07,0.0,1.13,0.0,1.03,2.27,0.79,5,05-02-pn5421
0,1.72,3.57,0.0,0.0,0.27,0.0,0.0,1.48,1.26,0.81,0.56,0.15,0.25,0.0,2.13,0.78,4.35,3,03-05-pn5427
0,0.0,0.07,0.0,0.43,0.0,0.0,0.16,0.0,0.6,0.26,0.0,0.0,0.0,0.07,0.05,0.96,0.26,2,02-11-pn2064
0,0.64,0.52,0.0,0.0,0.88,2.24,0.92,0.0,1.37,1.3,0.0,0.0,1.48,0.23,2.13,0.35,0.49,2,02-04-pn9172
0,0.8,0.24,0.09,0.0,0.0,0.11,0.0,0.0,0.0,0.15,0.84,0.16,0.0,0.03,0.0,0.22,0.91,4,04-17-pn7803
0,0.0,0.0,0.02,0.0,0.0,0.96,0.12,0.47,0.81,0.0,0.0,0.0,0.08,0.0,2.0,0.71,0.1,2,02-02-pn8908
0,0.87,0.0,1.22,1.27,0.0,0.72,0.0,0.0,0.06,0.66,0.0,0.0,0.45,0.0,1.7,1.6,0.2,6,06-05-pn6141
0,0.68,0.34,1.16,1.12,0.0,0.16,0.0,0.23,0.0,0.0,0.58,0.97,0.42,0.0,2.03,2.45,0.81,4,04-06-pn381
0,0.06,0.0,0.0,0.49,0.0,0.25,0.72,0.0,0.0,0.0,0.58,0.17,0.0,0.0,0.0,0.26,0.43,8,08-22-pn1584
0,0.18,0.46,0.0,0.54,0.0,0.08,0.25,0.33,0.0,0.28,0.41,0.0,0.0,0.0,1.75,1.24,0.02,8,08-07-pn4951
0,0.23,0.0,0.0,0.21,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.14,0.0,0.0,0.0,1,01-14-pn8780
0,0.0,0.0,0.03,0.0,2.52,3.1,2.08,2.86,2.04,1.58,0.33,0.0,1.49,0.0,2.96,1.67,0.0,5,05-16-pn9558
0,0.0,0.64,0.0,0.47,0.0,0.79,1.41,1.31,0.0,0.0,1.5,1.1,0.0,0.0,0.0,0.65,0.49,7,07-11-pn8421
0,0.0,0.0,1.21,0.0,0.36,1.17,1.12,0.36,0.05,0.0,0.0,0.0,0.23,0.0,1.24,0.54,2.3,8,08-22-pn7907
0,0.48,0.0,1.15,0.0,0.8,1.94,1.05,1.25,0.65,0.78,0.0,0.0,0.0,0.0,2.15,1.11,0.0,5,05-09-pn2761
0,1.23,0.61,2.06,0.8,0.0,0.67,0.05,0.77,0.63,0.0,0.05,0.0,0.0,0.0,1.95,0.42,0.0,6,06-02-pn4263
0,1.74,1.68,0.97,0.18,0.0,0.89,0.0,0.47,0.79,0.0,0.21,0.0,0.0,0.0,2.04,1.09,1.11,4,04-17-pn392
0,0.0,0.0,0.0,0.0,0.0,0.89,0.17,0.0,0.27,0.32,0.2,0.0,0.69,0.43,0.25,0.05,0.05,3,03-20-pn2308
0,0.0,0.35,0.0,0.0,0.0,0.03,0.18,0.0,0.0,0.89,0.69,0.56,0.44,0.06,0.0,0.87,1.13,5,05-15-pn9069
0,0.02,0.6,0.08,0.65,0.0,0.0,0.0,0.32,0.16,0.0,0.0,0.0,0.0,0.0,1.72,0.99,0.0,6,06-02-pn6671
0,0.0,0.0,0.1,0.0,0.0,1.91,0.97,1.53,0.36,0.0,0.0,0.0,0.0,0.07,2.97,1.14,1.11,5,05-22-pn135
0,0.17,0.0,0.69,0.0,2.48,4.19,0.83,3.01,2.24,1.11,0.53,0.0,0.0,0.0,3.36,1.64,0.65,4,04-21-pn2506
0,0.11,0.0,2.06,0.44,2.33,5.0,4.12,2.48,0.69,0.23,0.5,0.0,0.0,0.0,1.17,0.44,0.28,7,07-16-pn3666
0,0.0,0.22,0.0,0.0,0.0,0.13,0.21,0.0,0.0,0.96,0.61,0.0,0.99,0.0,0.9,1.25,1.2,1,01-15-pn2041
0,0.51,0.12,0.0,0.0,0.0,0.88,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.47,0.67,0.62,0.5,3,03-14-pn5203
0,0.0,0.5,0.0,1.56,0.0,0.0,0.11,0.0,0.0,0.05,0.0,0.0,0.38,0.0,0.34,0.74,0.0,5,05-10-pn6593
0,0.0,0.0,0.0,0.55,0.0,0.39,0.77,0.0,0.0,0.0,0.78,0.0,0.0,0.0,1.7,1.25,0.06,1,01-19-pn1572
0,0.77,0.71,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.25,0.37,0.92,0.77,8,08-17-pn5190
0,0.0,0.02,0.0,0.0,0.0,0.22,0.44,0.02,0.04,0.99,0.92,0.0,0.25,0.0,1.84,1.26,0.34,5,05-15-pn7607
0,1.93,1.93,0.0,1.42,0.0,0.0,0.0,0.79,0.36,0.71,1.02,0.94,0.0,0.12,1.85,1.11,0.0,6,06-08-pn6596
0,0.0,0.74,0.0,0.0,1.51,3.16,1.14,1.21,1.07,0.96,0.06,0.7,0.0,0.0,0.5,1.16,1.37,3,03-16-pn9725
0,0.0,0.0,0.52,0.37,0.54,1.71,2.1,2.45,0.06,0.0,0.39,0.0,0.0,0.0,3.26,1.7,0.0,7,07-11-pn3081
0,1.06,1.07,0.18,1.84,0.27,1.44,0.65,1.67,0.75,0.27,0.04,0.0,0.0,0.0,2.98,1.31,0.0,5,05-08-pn7421
0,0.0,0.0,0.91,0.0,2.82,3.64,1.34,2.55,2.43,2.03,0.47,0.0,0.48,0.17,2.47,2.23,1.88,7,07-19-pn2235
0,0.0,0.0,0.0,0.3,0.0,0.97,0.82,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.08,0.57,2,02-22-pn4002
0,0.0,0.71,0.0,0.0,0.0,1.7,0.92,0.45,0.6,0.0,0.36,0.0,0.0,0.0,1.48,0.13,1.59,1,01-16-pn7702
0,0.99,0.45,0.0,0.82,0.0,0.08,0.0,0.08,0.0,0.34,0.0,0.0,0.0,0.0,1.88,2.86,0.67,5,05-05-pn3411
0,0.72,0.0,0.77,0.69,0.53,2.03,1.21,0.34,0.0,0.7,0.72,0.9,1.2,0.63,0.44,0.63,0.0,7,07-04-pn1903
0,0.8,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.46,0.07,0.0,0.65,0.0,0.65,0.02,1.42,2,02-15-pn8486
0,0.0,0.0,0.31,0.0,1.85,3.03,1.09,1.94,2.31,0.7,0.0,0.0,0.34,0.0,2.99,0.83,0.38,3,03-14-pn5209
0,0.0,1.13,0.0,0.0,0.0,1.6,0.75,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.12,1.13,0.87,1,01-16-pn7704
0,0.67,0.94,0.14,0.0,0.0,1.12,0.0,0.06,0.35,0.64,0.0,0.08,0.09,0.12,0.92,1.35,0.0,2,02-21-pn2026
0,0.14,0.25,0.0,0.27,0.0,0.01,0.27,0.0,0.0,0.68,0.3,0.49,0.46,0.0,0.06,0.19,0.56,7,07-15-pn5965
0,0.0,0.0,0.0,0.0,0.0,0.34,0.74,1.42,0.55,0.0,0.11,0.0,0.0,0.0,2.58,0.31,0.36,5,05-22-pn8902
0,0.0,0.0,2.06,0.0,2.14,3.54,2.81,2.7,1.43,2.5,1.53,0.41,0.92,0.47,1.73,1.92,1.75,7,07-19-pn708
0,0.0,0.5,0.0,1.03,0.0,0.0,0.14,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.51,1.02,0.13,4,04-11-pn8940
0,0.0,0.49,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.42,0.23,0.32,0.0,0.0,2.76,4,04-20-pn4650
0,0.34,0.0,0.2,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.35,0.87,0.0,8,08-12-pn3975
0,1.33,2.51,0.0,1.75,0.65,1.24,0.11,1.54,2.79,1.08,0.0,0.0,1.31,0.0,3.38,1.27,0.0,3,03-10-pn2559
0,0.58,0.0,0.61,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.07,0.43,0.21,1.05,0.2,0.11,1,01-06-pn9124
0,0.09,0.83,0.0,1.07,0.0,0.0,0.88,0.77,0.0,0.0,0.72,0.32,0.0,0.0,0.8,1.69,0.0,6,06-13-pn8930
0,0.21,0.0,2.23,0.26,1.28,2.7,2.58,2.11,0.0,0.0,1.5,0.88,0.53,0.0,2.27,1.39,1.6,7,07-05-pn8866
0,0.0,0.09,0.0,0.72,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.99,0.34,1,01-11-pn7239
0,0.53,0.0,0.0,0.0,2.02,3.52,0.27,2.28,3.12,0.94,0.24,0.0,0.03,0.0,2.49,0.08,0.59,3,03-12-pn8861
0,0.0,0.67,0.0,0.93,0.0,0.0,0.42,0.73,0.06,0.0,0.67,0.0,0.32,0.0,1.85,1.06,0.0,6,06-11-pn874
0,0.0,0.14,0.0,0.57,0.78,1.16,2.16,1.49,0.82,1.49,0.17,0.0,1.85,0.0,4.26,1.47,0.0,5,05-03-pn1795
0,0.0,0.1,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.44,0.42,0.0,0.42,0.0,0.85,0.93,0.0,6,06-15-pn6435
0,1.41,1.92,0.0,0.0,1.49,3.24,0.59,1.51,1.76,0.81,0.0,0.0,0.0,0.0,2.32,1.58,1.46,3,03-09-pn5635
0,1.33,0.0,3.52,0.0,1.59,2.83,1.98,2.71,0.99,0.86,0.58,0.0,0.0,0.0,2.68,1.17,1.88,4,04-09-pn1503
0,2.04,1.99,0.0,1.08,0.03,1.24,0.27,0.0,0.57,1.21,0.0,0.0,1.46,0.18,2.27,0.88,0.0,2,02-04-pn1979
0,2.04,2.86,0.0,1.14,2.07,2.18,0.23,2.05,2.46,1.54,0.0,0.0,0.07,0.0,3.26,1.12,0.85,3,03-05-pn6777
0,0.0,0.0,0.0,0.0,0.0,0.65,0.34,0.0,0.03,0.95,0.0,0.06,0.0,0.24,0.0,0.4,0.08,1,01-07-pn2336
0,0.35,0.0,1.41,0.48,0.0,0.07,1.21,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.12,0.0,0.0,7,07-20-pn2272
0,1.09,1.56,0.0,2.39,0.0,0.53,0.0,0.57,0.2,0.0,0.33,0.0,0.21,0.0,2.12,2.61,0.26,5,05-08-pn7572
0,1.1,0.45,0.0,0.0,2.04,2.99,0.9,2.05,2.11,1.32,1.36,1.26,0.79,0.0,0.24,0.05,1.62,4,04-16-pn164
0,0.34,0.0,0.55,0.32,0.0,0.03,0.0,0.0,0.0,0.0,0.05,0.0,0.86,0.0,1.16,1.28,0.0,5,05-14-pn4648
0,0.77,1.11,0.46,0.0,0.0,2.71,0.78,0.0,0.0,0.0,0.19,0.0,0.37,0.42,1.32,1.81,1.01,5,05-04-pn4393
0,0.93,1.37,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.0,0.66,0.0,1.1,0.83,0.64,4,04-24-pn9196
0,0.0,0.0,0.19,0.28,1.22,2.52,1.66,1.62,1.07,0.17,0.37,0.0,0.25,0.0,2.08,2.16,0.47,2,02-22-pn6004
0,1.24,0.45,0.27,0.0,0.0,1.51,1.15,0.93,0.0,0.0,1.59,0.62,0.0,0.0,0.0,1.24,0.46,7,07-11-pn179
0,0.0,0.2,0.98,0.0,0.08,1.97,1.08,1.43,0.06,0.1,1.46,0.41,0.48,0.0,2.59,2.46,0.85,6,06-23-pn5886
0,0.0,0.32,0.0,0.0,0.0,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.67,0.68,0.0,1,01-02-pn9544
0,0.0,0.0,2.78,0.0,1.94,3.7,1.52,2.05,1.32,1.77,0.26,0.0,1.94,0.0,3.49,2.36,0.58,7,07-10-pn2085
0,0.0,0.0,0.37,0.0,2.24,1.0,0.21,2.38,3.55,1.24,0.35,0.0,1.01,0.0,4.58,1.13,0.36,3,03-06-pn8403
0,0.0,0.0,1.7,0.0,1.64,2.68,3.48,2.36,1.2,0.09,0.0,0.0,0.0,0.0,2.83,1.29,2.15,7,07-22-pn6009
0,0.0,0.66,0.0,1.18,0.23,0.0,0.93,0.43,0.73,0.87,0.86,0.55,0.0,0.0,0.0,0.02,0.18,2,02-13-pn3659
0,0.92,1.12,0.85,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.3,0.1,1.23,4,04-17-pn1778
0,0.0,0.31,0.0,0.62,0.0,0.0,0.0,0.0,0.19,0.0,0.67,0.62,0.23,0.34,0.0,1.22,0.12,8,08-23-pn5389
0,0.0,0.0,1.26,0.0,0.15,0.0,0.35,0.99,0.36,0.41,1.09,0.43,0.0,0.0,1.29,1.24,3.49,4,04-11-pn7881
0,0.03,0.43,0.3,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.03,0.18,0.06,0.3,1.37,0.09,5,05-23-pn8126
0,0.0,0.0,0.55,0.37,0.39,0.85,0.0,0.99,0.99,0.85,0.0,0.21,0.83,0.29,2.07,1.94,0.0,8,08-01-pn1172
0,0.7,0.0,1.34,0.57,0.0,0.32,0.0,0.0,0.0,0.0,0.8,0.0,0.73,0.0,2.57,0.89,1.1,4,04-06-pn90
0,0.33,0.9,0.76,0.46,0.0,0.0,0.0,0.0,0.28,1.02,0.13,0.0,0.46,0.0,0.81,0.8,0.38,5,05-18-pn3228
0,0.0,0.0,0.21,0.53,0.11,1.28,1.12,1.06,0.32,0.0,0.59,0.23,0.6,0.0,1.26,0.28,2.42,4,04-22-pn1650
0,0.88,0.0,2.32,0.0,0.17,1.42,1.19,0.68,0.0,0.58,0.01,0.18,1.59,0.0,1.97,2.22,1.88,4,04-03-pn6173
0,0.0,0.0,0.39,0.0,2.82,2.4,1.59,2.47,2.41,2.08,0.61,0.12,1.12,0.1,2.52,1.56,0.55,6,06-19-pn7724
0,0.92,0.0,1.6,0.33,0.0,0.75,0.0,0.36,0.12,0.25,1.7,1.27,0.73,0.47,0.3,1.71,0.27,8,08-23-pn3016
0,0.0,0.48,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,5,05-11-pn9741
0,0.15,0.0,0.0,0.0,0.55,2.67,0.0,0.46,1.37,0.0,0.0,0.0,0.65,0.31,1.44,0.0,0.48,2,02-14-pn2687
0,1.56,2.18,0.4,2.78,0.0,0.05,0.0,0.0,0.0,0.0,0.87,0.0,0.19,0.0,3.92,2.5,0.0,6,06-12-pn8956
0,0.0,0.4,0.0,0.22,0.28,1.3,1.13,1.09,0.84,0.0,0.05,0.0,0.26,0.0,2.17,1.93,0.4,3,03-22-pn9508
0,0.94,1.58,0.0,0.1,1.41,3.53,2.02,0.87,0.84,1.8,0.28,0.22,0.57,0.01,3.59,1.57,0.97,3,03-04-pn4750
0,0.48,1.86,0.0,1.03,0.0,0.0,0.61,1.46,0.63,0.0,0.47,0.0,0.0,0.0,2.39,1.62,0.0,6,06-13-pn4550
0,0.14,0.0,0.56,0.17,2.66,3.65,0.99,1.99,2.96,1.04,0.0,0.0,0.16,0.0,3.04,0.56,0.15,3,03-09-pn5631
0,0.01,0.21,0.08,0.35,0.0,0.25,0.0,0.0,0.0,0.98,0.45,0.02,0.57,0.0,0.92,1.77,0.0,6,06-15-pn537
0,0.84,1.69,0.13,0.0,0.0,0.0,0.0,0.0,0.24,0.34,0.81,0.0,0.0,0.04,1.66,0.82,0.95,1,01-18-pn1968
0,0.76,0.45,0.82,0.48,0.42,2.05,1.3,1.21,0.0,0.0,1.39,0.24,1.03,0.0,1.7,0.64,0.77,7,07-05-pn3470
0,1.83,2.58,0.0,3.29,0.0,0.0,0.0,0.26,0.16,0.0,0.06,0.0,0.0,0.1,0.54,0.61,0.0,8,08-08-pn7443
0,0.21,0.72,0.47,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.58,0.05,0.0,0.0,0.92,1.01,0.14,7,07-21-pn8681
0,0.31,0.0,0.66,0.0,1.09,1.82,2.14,2.11,0.97,1.1,0.0,0.0,1.45,0.0,4.38,1.75,0.0,5,05-17-pn4308
0,0.0,0.38,0.0,0.35,0.12,0.11,0.41,0.0,0.71,0.05,0.36,0.0,0.0,0.11,0.5,1.28,0.34,2,02-11-pn7094
0,0.0,0.33,3.52,0.02,0.43,2.4,1.28,1.17,0.0,0.43,0.43,0.51,0.0,0.0,1.98,2.27,0.37,5,05-21-pn2844
0,0.0,0.0,1.35,0.0,0.1,1.1,0.0,0.22,0.0,0.64,0.35,0.0,0.59,0.07,0.0,0.27,0.63,4,04-01-pn4083
0,0.35,0.15,0.0,0.0,0.81,1.66,1.8,0.0,0.74,0.9,0.32,0.58,0.0,0.0,0.17,0.08,2.05,2,02-20-pn4482
0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.43,0.89,1,01-17-pn4212
0,0.69,1.13,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.44,0.0,0.0,0.0,0.0,6,06-20-pn7625
0,0.22,0.0,0.24,0.53,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.36,0.0,0.0,0.0,5,05-14-pn1972
0,0.0,0.8,0.0,1.66,0.0,0.0,0.0,0.49,0.24,0.0,0.26,0.0,0.0,0.0,1.6,0.83,0.0,6,06-11-pn4596
0,0.27,0.06,0.27,0.0,0.12,1.13,1.19,1.75,0.0,0.37,1.5,0.18,0.0,0.0,1.99,2.27,0.98,7,07-05-pn1210
0,0.15,0.0,0.43,0.0,1.85,2.83,3.06,1.97,0.55,1.22,0.17,0.0,1.01,0.0,3.21,2.25,1.35,3,03-03-pn4525
0,0.84,0.18,1.8,0.0,0.18,2.19,1.97,2.17,0.0,0.02,1.21,0.0,0.0,0.0,1.71,1.77,1.26,7,07-17-pn428
0,1.22,0.39,1.81,0.69,0.95,2.86,2.15,0.72,0.0,0.0,1.38,0.0,0.0,0.0,1.84,3.11,1.31,7,07-05-pn3985
0,0.31,0.0,0.46,0.72,0.0,0.0,0.0,0.0,0.19,0.08,0.34,0.97,0.67,0.7,0.58,0.85,0.0,1,01-06-pn9130
0,0.0,0.0,0.59,0.0,2.22,3.33,2.24,1.59,2.21,1.18,0.15,0.0,0.32,0.07,2.78,0.04,0.63,3,03-14-pn6887
0,0.93,2.72,0.0,1.31,0.78,0.31,1.34,1.99,1.3,0.51,1.9,0.0,0.74,0.0,2.97,0.0,0.0,6,06-19-pn8053
